edb,disc_yr,sub_category,peak,capacity,status
Network Tasman,2022,Mapua,6,10,NonExempt
Network Tasman,2022,Motueka,22,23,NonExempt
Network Tasman,2022,Richmond,17.1,23,NonExempt
Network Tasman,2022,Songer St,18.9,23,NonExempt
Network Tasman,2022,Swamp Road,2.7,3,NonExempt
Network Tasman,2022,Takaka,4.9,7.5,NonExempt
Network Tasman,2022,Upper Takaka,0.9,6,NonExempt
Network Tasman,2022,Wakapuaka,3.2,7.5,NonExempt
Network Tasman,2023,Annesbrook,18.7,23,NonExempt
Network Tasman,2023,Brightwater,6.9,15,NonExempt
Network Tasman,2023,Eves Valley,3.8,5,NonExempt
Network Tasman,2023,Founders,3.8,15,NonExempt
Network Tasman,2023,Hope,9.3,10,NonExempt
Network Tasman,2023,Lower Queen St,17,30,NonExempt
Network Tasman,2023,Mapua,6,10,NonExempt
Network Tasman,2023,Motueka,22,23,NonExempt
Network Tasman,2023,Richmond,17.1,23,NonExempt
Network Tasman,2023,Songer St,18.9,23,NonExempt
Network Tasman,2023,Swamp Road,2.7,3,NonExempt
Network Tasman,2023,Takaka,4.9,7.5,NonExempt
Network Tasman,2023,Upper Takaka,0.9,6,NonExempt
Network Tasman,2023,Wakapuaka,3.2,7.5,NonExempt
Network Tasman,2024,Annesbrook,19.2,23,NonExempt
Network Tasman,2024,Brightwater,7.2,15,NonExempt
Network Tasman,2024,Eves Valley,3.8,5,NonExempt
Network Tasman,2024,Founders,3.6,15,NonExempt
Network Tasman,2024,Hope,10.6,10,NonExempt
Network Tasman,2024,Lower Queen St,17,30,NonExempt
Network Tasman,2024,Mapua,6.1,10,NonExempt
Network Tasman,2024,Motueka,22,23,NonExempt
Network Tasman,2024,Richmond,16.9,23,NonExempt
Network Tasman,2024,Songer St,18.7,23,NonExempt
Network Tasman,2024,Swamp Road,2.8,3,NonExempt
Network Tasman,2024,Takaka,4.8,7.5,NonExempt
Network Tasman,2024,Upper Takaka,0.9,6,NonExempt
Network Tasman,2024,Wakapuaka,3.4,7.5,NonExempt
Network Waitaki,2013,Awamoko,0,0,Exempt
Network Waitaki,2013,Chelmer,9.6,28,Exempt
Network Waitaki,2013,Duntroon,3.85,0,Exempt
Network Waitaki,2013,Enfield,2.77,0,Exempt
Network Waitaki,2013,Five Forks,0,0,Exempt
Network Waitaki,2013,Hampden,0,0,Exempt
Network Waitaki,2013,Kurow,2.6,2,Exempt
Network Waitaki,2013,Maheno,3.36,0,Exempt
Network Waitaki,2013,Ngapara,3.69,7,Exempt
Network Waitaki,2013,Ohau,1.2,0,Exempt
Network Waitaki,2013,Omarama,1.2,3,Exempt
Network Waitaki,2013,Otekaieke,0,0,Exempt
Network Waitaki,2013,Otematata,1.1,0,Exempt
Network Waitaki,2013,Papakaio,5.72,0,Exempt
Network Waitaki,2013,Parsons,2.89,0,Exempt
Network Waitaki,2013,Pukeuri,8.6,0,Exempt
Network Waitaki,2013,Redcastle,4.5,12,Exempt
Network Waitaki,2014,Awamoko,0,0,Exempt
Network Waitaki,2014,Chelmer,9.6,28,Exempt
Network Waitaki,2014,Duntroon,3.85,0,Exempt
Network Waitaki,2014,Enfield,2.77,0,Exempt
Network Waitaki,2014,Five Forks,0,0,Exempt
Network Waitaki,2014,Hampden,1.2,0,Exempt
Network Waitaki,2014,Kurow,2.6,2,Exempt
Network Waitaki,2014,Maheno,3.36,0,Exempt
Network Waitaki,2014,Ngapara,3.69,7,Exempt
Network Waitaki,2014,Ohau,1.2,0,Exempt
Network Waitaki,2014,Omarama,1.2,3,Exempt
Network Waitaki,2014,Otekaieke,0,0,Exempt
Network Waitaki,2014,Otematata,1.1,0,Exempt
Network Waitaki,2014,Papakaio,5.72,0,Exempt
Network Waitaki,2014,Parsons,2.89,0,Exempt
Network Waitaki,2014,Pukeuri,8.6,0,Exempt
Network Waitaki,2014,Redcastle,4.5,12,Exempt
Network Waitaki,2015,Awamoko,0,0,Exempt
Network Waitaki,2015,Chelmer,9.6,28,Exempt
Network Waitaki,2015,Duntroon,6,0,Exempt
Network Waitaki,2015,Enfield,2.77,0,Exempt
Network Waitaki,2015,Five Forks,0,0,Exempt
Network Waitaki,2015,Hampden,1.2,0,Exempt
Network Waitaki,2015,Kurow,2.6,4,Exempt
Network Waitaki,2015,Maheno,3.36,0,Exempt
Network Waitaki,2015,Ngapara,3.69,7,Exempt
Network Waitaki,2015,Ohau,1.2,0,Exempt
Network Waitaki,2015,Omarama,1.2,3,Exempt
Network Waitaki,2015,Otekaieke,0,0,Exempt
Network Waitaki,2015,Otematata,1.1,0,Exempt
Network Waitaki,2015,Papakaio,5.72,0,Exempt
Network Waitaki,2015,Parsons,2.89,0,Exempt
Network Waitaki,2015,Pukeuri,8.6,0,Exempt
Network Waitaki,2015,Redcastle,4.5,15,Exempt
Network Waitaki,2016,Chelmer,15,28,Exempt
Network Waitaki,2016,Duntroon,5.2,0,Exempt
Network Waitaki,2016,Enfield,2.6,0,Exempt
Network Waitaki,2016,Hampden,1.4,0,Exempt
Network Waitaki,2016,Kurow,5,12,Exempt
Network Waitaki,2016,Maheno,3.25,0,Exempt
Network Waitaki,2016,Ngapara,4.8,7,Exempt
Network Waitaki,2016,Ohau,1.25,0,Exempt
Network Waitaki,2016,Omarama,1.5,3,Exempt
Network Waitaki,2016,Otematata,0.6,0,Exempt
Network Waitaki,2016,Papakaio,5.4,0,Exempt
Network Waitaki,2016,Parsons,4.23,0,Exempt
Network Waitaki,2016,Pukeuri,8,0,Exempt
Network Waitaki,2016,Redcastle,5.7,12,Exempt
Network Waitaki,2017,Chelmer,15,28,Exempt
Network Waitaki,2017,Duntroon,5.2,0,Exempt
Network Waitaki,2017,Enfield,2.6,0,Exempt
Network Waitaki,2017,Five Forks,1,0,Exempt
Network Waitaki,2017,Hampden,1.4,0,Exempt
Network Waitaki,2017,Kurow,5,12,Exempt
Network Waitaki,2017,Maheno,3.25,0,Exempt
Network Waitaki,2017,Ngapara,4.8,7,Exempt
Network Waitaki,2017,Ohau,1.25,0,Exempt
Network Waitaki,2017,Omarama,1.5,3,Exempt
Network Waitaki,2017,Otematata,0.6,0,Exempt
Network Waitaki,2017,Papakaio,5.4,0,Exempt
Network Waitaki,2017,Parsons,4.23,0,Exempt
Network Waitaki,2017,Pukeuri,8,0,Exempt
Network Waitaki,2017,Redcastle,5.7,15,Exempt
Network Waitaki,2017,Ruataniwha,0.8,0,Exempt
Network Waitaki,2018,Chelmer Street,13.9,28,Exempt
Network Waitaki,2018,Duntroon,5.2,7,Exempt
Network Waitaki,2018,Enfield,2.2,7,Exempt
Network Waitaki,2018,Five Forks,1.3,7,Exempt
Network Waitaki,2018,Hampden,1.3,7,Exempt
Network Waitaki,2018,Kurow,5,12,Exempt
Network Waitaki,2018,Maheno,3.3,5,Exempt
Network Waitaki,2018,Ngapara,5.2,7,Exempt
Network Waitaki,2018,Ohau,1.4,3,Exempt
Network Waitaki,2018,Omarama,1.6,6,Exempt
Network Waitaki,2018,Papakaio,5.7,7,Exempt
Network Waitaki,2018,Parsons Road,3.6,12,Exempt
Network Waitaki,2018,Pukeuri,8.8,12,Exempt
Network Waitaki,2018,Redcastle,8.8,15,Exempt
Network Waitaki,2018,Ruataniwha,0.8,2,Exempt
Network Waitaki,2019,Awamoko,0,0,Exempt
Network Waitaki,2019,Chelmer Street,9.5,28,Exempt
Network Waitaki,2019,Duntroon,5.7,7,Exempt
Network Waitaki,2019,Enfield,2.3,7,Exempt
Network Waitaki,2019,Five Forks,1.4,7,Exempt
Network Waitaki,2019,Hampden,1.4,7,Exempt
Network Waitaki,2019,Kurow,5.3,10,Exempt
Network Waitaki,2019,Maheno,3.5,5,Exempt
Network Waitaki,2019,Ngapara,5.5,7,Exempt
Network Waitaki,2019,Ohau,1.42,3,Exempt
Network Waitaki,2019,Omarama,1.68,6,Exempt
Network Waitaki,2019,Otekaieke,0,0,Exempt
Network Waitaki,2019,Otematata,0.6,3,Exempt
Network Waitaki,2019,Papakaio,6,7,Exempt
Network Waitaki,2019,Parsons Road,3.8,10,Exempt
Network Waitaki,2019,Pukeuri,9.3,12,Exempt
Network Waitaki,2019,Redcastle,9.3,15,Exempt
Network Waitaki,2019,Ruataniwha,0.84,2,Exempt
Network Waitaki,2020,Awamoko,0,0,Exempt
Network Waitaki,2020,Chelmer Street,14.4,28,Exempt
Network Waitaki,2020,Duntroon,6.1,7,Exempt
Network Waitaki,2020,Eastern Road,0,0,Exempt
Network Waitaki,2020,Enfield,2.3,7,Exempt
Network Waitaki,2020,Five Forks,1.4,7,Exempt
Network Waitaki,2020,Hampden,1.4,7,Exempt
Network Waitaki,2020,Kurow,5.5,12,Exempt
Network Waitaki,2020,Maheno,3.5,5,Exempt
Network Waitaki,2020,Ngapara,5.5,7,Exempt
Network Waitaki,2020,Ohau,1.3,3,Exempt
Network Waitaki,2020,Omarama,1.68,6,Exempt
Network Waitaki,2020,Otematata,0.8,3,Exempt
Network Waitaki,2020,Papakaio,6,7,Exempt
Network Waitaki,2020,Parsons Road,3.8,10,Exempt
Network Waitaki,2020,Pukeuri,9.3,12,Exempt
Network Waitaki,2020,Redcastle,9.3,15,Exempt
Network Waitaki,2020,Ruataniwha,0.8,2,Exempt
Network Waitaki,2021,Awamoko,0,0,Exempt
Network Waitaki,2021,Chelmer Street,13.8,28,Exempt
Network Waitaki,2021,Duntroon,3.7,7,Exempt
